x,y,label1,label2,label3,task
0.119183441,-1.054772382,-2.001829864,-0.006410875,1.221238189,8
-0.823792349,0.124929441,-1.787436434,-1.306341781,-0.934122441,8
0.555899582,-0.992971529,-0.317842827,-1.354340256,0.618255736,8
-0.786644679,-0.096280865,-1.172626543,-1.826834516,-0.586708523,8
0.750874436,-0.759730824,-0.086603691,-1.589477669,1.037415827,8
0.634265366,-1.085143769,-0.632169623,-0.545840166,0.00760958,8
0.188956927,0.577862231,-1.943775246,-2.72721536,-0.619421888,8
-0.660337242,0.707199596,-2.543448708,-1.733698863,-0.025811331,8
-0.870632835,-0.181631396,-1.85624697,-2.236680286,1.274401396,8
-0.320718687,-0.756399836,-0.118652412,-1.99553985,-0.302047818,8
1.014992923,-0.516093079,-0.032908156,-1.207392048,0.995033212,8
-1.037098895,-0.601598105,-2.24607104,-0.042140756,-0.746311335,8
-0.528102105,-1.017806611,-1.641475979,-1.159254228,0.982479778,8
-0.955217699,-0.441210746,-3.030454419,-0.418726557,1.398316216,8
-0.407872708,-1.117283309,-1.512278394,-0.082108198,-0.76551805,8
-0.892589064,0.476920553,-2.547737316,-1.85811471,0.748019978,8
-0.729124956,-0.190064628,-1.165844021,-2.702669072,0.986084072,8
-0.182699964,0.415616103,-1.720008774,-1.910359101,-1.435107105,8
-0.045930395,0.670821312,-2.151352457,-2.977760257,0.460281931,8
-0.667855551,-0.01327089,-1.13318445,-2.979238107,1.038709087,8
-0.367518538,0.543494717,-2.130940749,-3.01450133,1.088117849,8
-0.103630853,0.620385507,-1.434959724,-2.851778842,-0.444977903,8
-0.520202102,-0.327803616,-0.309370086,-1.939924418,-1.008416899,8
-1.073764831,0.295284743,-2.528622176,-0.842650418,-0.499768282,8
0.39969581,0.332044621,-1.486447897,-2.859309631,-1.416209063,8
-0.394673266,-0.79142602,-0.589181676,-2.282085599,0.78267694,8
-0.039676418,-1.208109267,-1.119395261,-0.975646623,0.54578366,8
-0.701532281,-0.550031185,-0.833701392,-2.078698644,0.16502263,8
-0.337519738,0.754737373,-2.417782845,-2.218078893,0.040030719,8
-0.773646451,0.740315745,-2.799340068,-1.337690097,-0.110893715,8
-0.526174067,0.078231679,-1.171002828,-1.604344447,-1.416299875,8
-0.428872899,-0.975591053,-1.392394736,-0.093487009,-1.1624456,8
-0.690637768,-0.153239622,-0.624286181,-2.294866477,-0.4250972,8
-0.82711036,0.248147786,-2.489412374,-2.255754418,1.502922953,8
-0.898815661,-0.840133101,-1.857742452,-0.805957504,0.173817795,8
-0.323608207,-1.136186923,-1.099529002,-0.956926478,-0.029607918,8
-0.87442545,-0.109536713,-1.390519706,-1.7310636,-0.390414271,8
0.256964868,-0.525592677,-2.83022061,-3.118316819,-1.559658049,8
0.976011968,-0.73508977,-0.079837395,-0.86656261,0.202336816,8
0.378192769,0.666850593,-3.112866841,-2.405494736,0.007498329,8
-0.705287667,-0.809167357,-2.759732511,-0.110227058,1.232965959,8
-0.462532109,-1.153735613,-2.192429551,-0.020387816,0.562828375,8
-0.984237514,-0.787218294,-2.651924856,-0.030691904,0.457529467,8
-0.54846967,0.65017773,-2.755770519,-2.382781392,1.198403288,8
0.051305392,0.503585547,-1.754416055,-2.386914578,-1.140116596,8
-0.886599339,0.037615176,-2.260671392,-2.185569093,1.450511235,8
-0.58996526,0.178132568,-0.909365847,-2.237763171,-0.810471073,8
-0.137864381,0.467001533,-2.282523857,-1.55999525,-1.537435269,8
-0.756882607,-0.192442179,-1.299075444,-1.342461626,-1.034554916,8
-0.411632826,-1.037623913,-1.460600875,-1.312825977,1.050668246,8
-0.421616571,0.533618449,-2.067754676,-2.941168755,1.001197064,8
-0.800468548,-0.337917088,-1.055896857,-2.217988693,0.320329428,8
-0.408579667,0.366312343,-0.450336429,-2.711212868,-0.98923819,8
-0.750050926,0.493294807,-2.138517822,-1.711005296,-0.353937407,8
-0.879032301,-0.471669934,-1.453534912,-1.151914923,-0.607648332,8
-0.823635414,-0.601963862,-1.854549197,-0.114370738,-1.272665546,8
-0.300144645,0.718320194,-2.547723219,-1.634997056,-0.803023329,8
0.398626908,-1.094047373,-0.528228745,-0.596954859,-0.518851933,8
-1.085006336,-0.413976897,-2.673774824,-0.79862465,1.065124285,8
-1.254857719,-0.294560755,-2.819676172,-0.063611128,-0.095499162,8
-1.138814719,-0.154042941,-2.259002782,-1.29996139,0.523476957,8
-0.673935523,0.186972028,-0.933678411,-2.678358702,-0.007096746,8
-0.8755979,0.238761574,-2.239231525,-0.851463705,-1.097822885,8
-0.071195019,0.732812651,-2.496359998,-2.111981255,-0.495226182,8
-0.561636965,0.367072133,-1.980052862,-2.94257839,1.274078012,8
-0.974935486,0.120021841,-2.457690747,-1.88206669,1.257575756,8
-0.772073951,-0.221371892,-0.951077224,-2.434851391,0.335619555,8
-0.326241406,-0.595286091,-0.379749349,-2.914879515,1.295280819,8
0.100271247,0.570921799,-2.249377571,-2.245031102,-0.929291782,8
0.347910004,-0.797870774,-0.227488543,-2.233080464,1.493635345,8
-0.4822519,0.164099421,-0.262349473,-2.486548917,-1.126141049,8
-0.234008024,-1.264231236,-1.656254919,-0.016355622,-0.187277423,8
-0.665531793,0.656909193,-2.794079538,-2.117363703,1.045149212,8
0.179868,-1.001136805,-0.895938436,-1.584949474,1.411329915,8
-0.176274432,0.422689005,-1.702675935,-1.947977122,-1.409775482,8
-1.137081522,-0.394778265,-3.099051902,-0.083723461,0.781783863,8
-1.162536299,-0.122205098,-2.362137252,-1.205219516,0.520488343,8
-1.069543014,-0.134452963,-2.032033993,-1.593717382,0.528988793,8
-0.059983282,0.62853189,-2.619372146,-3.087028444,1.171802553,8
-0.336274746,-1.22823476,-1.574003037,-0.458028328,0.177693316,8
-0.992981487,0.440274285,-2.871031522,-1.526345715,0.978212918,8
0.236477019,-1.248813828,-1.071411215,-0.381260022,-0.053431334,8
0.323855737,0.248671112,-3.005208704,-1.861680726,-1.564230099,8
-0.65341369,-0.587659943,-1.254878205,-2.28454187,1.222559685,8
-1.184198646,0.094609593,-3.066061172,-0.78303904,0.931136951,8
-0.690700998,-0.931893119,-1.486386418,-0.649458522,-0.491939823,8
-0.636841999,-0.19740895,-0.358380074,-3.00959423,0.521706511,8
0.694837546,-0.972364062,-1.12073153,-0.313718753,0.890810797,8
0.283734133,-1.073211011,-1.603117652,-0.342808123,1.206229582,8
-0.195439553,0.38549194,-0.678310542,-2.466322,-1.463621601,8
-0.79117784,-0.807803607,-1.477514503,-1.35305114,0.373120444,8
0.260167685,-0.871872776,-0.547096129,-0.056306027,-1.560610427,8
-0.676058607,-0.808350798,-1.299425117,-0.818147802,-0.726458899,8
0.544415019,-0.870467598,-0.145883507,-0.530258936,-1.016148829,8
1.163724123,-0.50718083,-0.114464364,-0.503787918,0.182414219,8
0.326005489,-1.216408209,-1.50789196,-0.011251243,0.456180413,8
-0.608704183,-0.686423439,-0.791327099,-2.101000484,0.418276882,8
-0.262727059,0.350786275,-0.3845322,-2.527349291,-1.478862117,8
0.284143655,0.281072821,-2.691691235,-1.982007663,-1.546444755,8
0.209666674,0.654385024,-2.668060201,-2.282560894,-0.518663082,8
-0.287440478,0.572524746,-1.142457797,-2.927751236,-0.312090285,8
-1.000770753,-0.776221539,-2.659436532,-0.006316992,0.400792635,8
-0.291685147,-0.764231222,-0.61509026,-2.483901764,1.235172758,8
-0.66282591,0.059847803,-1.130542097,-2.997204508,0.935862245,8
0.061561912,0.469674717,-1.451401042,-2.492085201,-1.284523748,8
-0.493448726,0.889088104,-3.047902849,-1.817709237,0.561096926,8
-0.53936389,0.424819467,-1.912394588,-2.915186834,1.058469457,8
-0.311038856,0.618283382,-1.965816915,-2.897825697,0.582029325,8
-0.105646926,0.64554058,-2.02747115,-3.073918686,0.577019986,8
-0.058648481,-0.665759511,-0.066085652,-1.141917367,-1.425692942,8
-0.840510278,-0.76249057,-1.982074056,-1.20699861,1.023717726,8
0.718742175,-0.705791306,-0.086281571,-0.152053741,-1.28605576,8
0.228046201,0.574804679,-2.274611952,-2.547352249,-0.622421102,8
-0.364937375,-1.083243696,-1.305573593,-0.289459994,-0.819442827,8
-1.074570458,0.292014143,-2.773766458,-0.28924807,-0.916296766,8
-1.016595626,-0.095614389,-2.85055489,-1.261798432,1.546404826,8
-0.581327492,0.662930395,-2.440351792,-2.258402505,0.585137974,8
-0.333929688,-1.056658909,-0.936308961,-1.444112952,0.378253746,8
0.01129219,-0.795661332,-0.254443502,-0.882382253,-1.330735496,8
-0.313721256,-0.756965691,-0.892579954,-2.417999328,1.505631564,8
-1.024545121,-0.253365331,-2.978591798,-0.80274332,1.460268348,8
-0.557986427,-0.044759147,-0.519759548,-2.101099028,-1.065674106,8
-0.755082901,-0.080393872,-1.703805112,-2.643294567,1.413293248,8
-0.652925192,-0.23866091,-0.299213546,-2.608545692,-0.139393487,8
0.465709045,-1.022399316,-0.885861607,-1.080949061,1.169880203,8
-1.119926699,-0.109550244,-2.215547294,-1.406258347,0.532802055,8
0.081551766,0.495020126,-0.753223541,-2.817333132,-1.482964744,8
-1.122825192,0.230790848,-2.563246626,-1.307050047,0.47023367,8
0.543149866,-1.040737626,-0.510528033,-0.373000542,-0.652144915,8
0.948422865,-0.073263557,-0.695933268,-0.083544236,1.530453888,8
-0.408961352,0.028818963,-0.233738217,-2.112504669,-1.490405254,8
-0.243131022,-1.113902923,-1.383778277,-1.173894576,1.016278666,8
-1.103176649,0.425142888,-2.816369239,-0.699972734,-0.343228511,8
-1.165897665,0.04995479,-2.411478395,-0.851121149,-0.256951807,8
0.741130523,-0.915810151,-0.495740154,-1.047051464,0.839975507,8
-0.711952906,0.68352545,-2.802440986,-0.913486575,-0.84592981,8
-0.685960321,-0.457375852,-0.934091772,-1.494681998,-0.799121701,8
-0.928147755,0.175084961,-2.002094172,-2.075526312,0.665842714,8
-0.437312698,-0.66276413,-0.844359598,-0.892279174,-1.327820351,8
-0.565174065,0.923730927,-3.091725699,-1.323596037,-0.068489465,8
0.047543107,0.406898603,-1.304566775,-2.394935928,-1.525735328,8
-0.716301039,-0.496354333,-1.206030566,-1.073716103,-1.02175132,8
0.821576666,-0.837339918,-0.243941391,-1.160494271,0.698034889,8
-0.132900062,-0.923949713,-0.198574205,-1.771447276,-0.131090929,8
-0.588862558,0.601555224,-2.259435928,-1.669380513,-0.587108149,8
-0.66104501,0.311509378,-1.747633333,-1.618639385,-0.94275249,8
-0.494760019,-0.874843261,-1.305107684,-1.807362609,1.202952558,8
0.585462914,-0.855937931,-1.004661101,-0.911374885,1.52357018,8
-0.629840019,-0.989450558,-1.510186251,-1.183441931,0.580607527,8
-0.948224275,-0.603443464,-1.659631142,-1.013844486,-0.277151399,8
0.655247642,-0.897090276,-0.10764771,-0.707424101,-0.629441481,8
0.449834692,-0.936915637,-0.038328111,-1.043219125,-0.574615169,8
0.17272641,-1.229200663,-1.054569093,-0.758052817,0.424018748,8
-0.146741163,0.549138646,-0.736749099,-2.886007808,-1.015045517,8
0.84470251,-0.932001312,-0.450559134,-0.608904627,0.166588176,8
-0.629355625,-0.383272884,-0.647429825,-2.749239074,0.764707294,8
-0.957183004,-0.659671279,-2.010886463,-1.189605587,0.789788056,8
-0.159884707,-0.788680998,-0.420734599,-0.978793422,-1.245802459,8
-0.257076287,-1.197689866,-1.558036419,-0.72811858,0.698955014,8
-0.329142289,0.650489095,-2.125409724,-2.751463393,0.553997011,8
-1.039977665,0.573777904,-2.937880615,-1.044084567,0.197105229,8
-0.881909377,-0.020016058,-2.23418721,-2.181460296,1.504845834,8
-0.982065208,0.683471939,-3.102981607,-0.660528199,-0.31040199,8
1.222679344,-0.332936221,-0.060672235,-0.050273672,-0.367910121,8
1.02757355,-0.7059999,-0.149282036,-0.505822386,-0.151626043,8
-0.495042927,0.593148859,-2.83122655,-0.650732112,-1.525612779,8
-0.23186154,0.584547088,-0.697580943,-3.074683908,-0.651553316,8
-0.698288615,0.231951588,-2.191683195,-0.740045327,-1.545519639,8
-0.978469769,-0.781382491,-2.628912199,-0.114484196,0.54358848,8
-0.680552611,-0.338684805,-1.154928811,-2.671228189,1.196939601,8
-0.699087823,0.055549972,-1.863436302,-2.799832646,1.557446242,8
-0.84970681,-0.207665353,-1.59328737,-1.042078952,-1.037785435,8
0.148251237,-1.182562822,-1.7494643,-0.102003632,0.838342705,8
-0.928429961,-0.821875596,-1.945371303,-0.485926622,-0.22581604,8
-0.864375262,-0.94114334,-2.335430273,-0.180777636,0.345908853,8
0.639574185,-0.831846063,-0.582844824,-1.349029847,1.402746141,8
-0.710050222,0.074094497,-1.02325031,-2.799269522,0.499882387,8
0.377811014,0.50954686,-2.526195692,-2.630404999,-0.493563316,8
-1.099025572,-0.671216219,-2.463422186,-0.135596235,-0.061086467,8
-0.549757667,-0.589675716,-0.525009009,-1.777659762,-0.591631021,8
-0.183737826,-0.839383926,-0.859175404,-0.3274304,-1.531948756,8
-0.446229181,0.712088715,-3.139345544,-0.452266837,-1.502340126,8
-0.632046333,-0.265087192,-1.178600665,-2.879070866,1.399659847,8
0.276847309,0.606841936,-2.65075019,-3.00800201,0.511256743,8
-0.528346883,0.371771022,-1.417620901,-2.10599352,-0.803031204,8
0.67179752,-0.964718233,-0.275694616,-1.165313236,0.433685786,8
-0.099276152,0.834857758,-2.775440698,-2.072769636,-0.117782072,8
-0.671554617,-0.234577489,-0.418049231,-2.533859546,-0.134658737,8
-0.881758211,-0.591726568,-2.008506993,-1.50551143,1.220936871,8
-0.087906355,0.653267922,-1.875061132,-2.641178977,-0.337191224,8
-0.622676963,0.222586061,-0.650091667,-2.978737705,0.073084486,8
-0.394266133,-0.077250741,-0.148172119,-1.978130781,-1.542107898,8
-0.103804152,-1.038797811,-0.652794679,-0.898562264,-0.689741999,8
-0.751839542,-0.162480927,-1.624639668,-2.611693139,1.412393305,8
-0.771055345,0.341430052,-1.752313409,-2.04279156,-0.148976597,8
-0.825971893,-0.959514619,-1.930725583,-0.469126067,0.008087509,8
-0.640265891,0.118718367,-0.352377472,-2.920785086,-0.177337698,8
-0.520576131,0.531363219,-1.84636794,-2.094760037,-0.484841945,8
0.530296445,-0.781218099,-0.208832105,-1.960317603,1.426071832,8
-0.850716734,0.530313794,-2.388145908,-1.690590697,0.091659114,8
0.17329345,0.523994286,-1.591565703,-2.729139545,-0.979656516,8
-0.678074322,0.117596544,-1.495923756,-2.903381093,1.135203012,8
-0.231201662,-0.747313728,-0.253430796,-2.612218888,0.998089504,8
0.489780679,-0.108664332,-2.953634837,-2.635276205,-1.217991738,8
0.000992513,0.621188965,-0.75554156,-3.112973757,-0.936788878,8
-0.390119358,0.380755632,-1.031280773,-2.364155154,-1.000034586,8
-0.469023476,-0.585717947,-1.031339642,-2.639264441,1.560036,8
-0.461506827,-0.167606949,-0.093971847,-2.084979755,-1.268467874,8
-0.832839881,-0.579219983,-1.405427028,-1.83992377,0.645363683,8
-1.244233588,-0.145251549,-2.626348455,-0.39101744,-0.226304946,8
-0.829834642,-0.64412074,-2.173703851,-1.319964612,1.410480105,8
-0.630295672,-0.669745662,-0.803507884,-1.660919215,-0.331879231,8
1.104072164,-0.07759962,-0.495005149,-0.118409924,1.138992672,8
-0.706858904,-0.164715234,-1.022625304,-2.79150531,0.896174177,8
-0.907987328,-0.66206732,-2.824805086,-0.27225807,1.141519446,8
1.08460214,-0.254903346,-0.420941748,-0.497975492,1.231102081,8
-0.56970102,0.339840656,-1.446242865,-2.022142456,-0.812066785,8
-0.540619637,-0.708471039,-1.431709669,-0.130545868,-1.565578159,8
-0.858301999,-0.066620064,-1.360295226,-1.82775497,-0.352478388,8
-1.001583473,0.022691142,-2.317406983,-1.846142505,1.140474127,8
-1.023882671,0.540284955,-2.799418409,-1.142980696,0.115467575,8
-0.281841816,0.911763893,-3.049592541,-2.011227132,0.509071007,8
0.603939407,-0.923661985,-0.262595121,-0.455512719,-0.842278415,8
0.234627045,-1.016425276,-0.354507756,-1.745017684,0.747952875,8
-0.881823318,-0.69237981,-1.648464714,-0.737597945,-0.566763899,8
-0.911852664,-0.663476359,-2.116084881,-1.205529045,1.073712272,8
0.099513461,-1.095751243,-0.529366316,-1.487525814,0.426958992,8
0.3799212,-1.019742286,-1.284388175,-0.742934487,1.350295644,8
-1.155133585,0.190163666,-2.905103825,-0.005625601,-0.874138788,8
-0.179264654,-0.880862543,-0.377634343,-1.266144617,-0.794659009,8
1.154342177,-0.284767163,-0.462556087,-0.251283446,0.900373401,8
-0.514462409,-0.461533331,-0.00275012,-2.391096301,-0.401055994,8
-0.61625989,-0.629506816,-1.074965812,-0.985253869,-1.065086336,8
-0.423680167,-0.676899817,-0.170701371,-2.402528884,0.217357672,8
-1.127534012,1.246484729,-2.925869405,-1.850719433,0.484536374,9
0.267894909,-1.34560992,-0.060599599,-1.507177607,-0.705043592,9
-0.832475998,-1.405008673,-0.998972591,-1.373581621,-0.455985933,9
-0.811262036,0.425528868,-1.992727077,-3.01012591,1.132619491,9
0.191678056,0.613322892,-1.903988215,-2.899416551,-0.393306006,9
0.306912087,-1.818025889,-0.551642203,-1.643088395,0.585660976,9
1.529234728,-1.523259677,-0.714861136,-0.686541191,0.978029761,9
-1.094017883,-1.891263496,-2.08903344,-0.542776719,0.907601073,9
-1.224106898,-1.685575486,-2.176923596,-0.738828806,1.186547254,9
0.182327734,-1.415965077,-0.081707729,-2.047547328,0.192021319,9
-1.09648788,0.748991192,-2.450859635,-1.392692458,-0.896737069,9
-0.603517164,0.85857632,-2.739459254,-1.321768761,-1.321987966,9
0.94793818,-1.919172408,-1.10740569,-0.61896317,1.037995657,9
-0.212395343,0.780521301,-3.015193193,-1.35651184,-1.569734017,9
-1.680048276,-0.51386682,-1.826731696,-1.428109915,-0.140460852,9
0.445675588,-1.852760797,-0.95874881,-1.456050518,1.370143857,9
-0.442693499,1.083712239,-2.908440079,-2.664396016,0.987972244,9
-0.235867912,0.698473534,-1.839463498,-2.804323215,-0.100518354,9
-0.343297889,-1.942746202,-1.215907715,-0.266061189,-0.99679858,9
-1.146223165,-1.13644322,-1.18848382,-1.686587943,-0.035592348,9
-0.814292181,-1.225170774,-0.836392616,-1.940809032,0.091486152,9
-1.572130022,0.798704412,-2.607440209,-1.361935769,-0.226006525,9
0.008017567,-2.042222878,-1.564370311,-0.767351424,1.284646907,9
-0.375516009,0.445729034,-1.265490043,-2.512732499,-0.796737543,9
-1.430411092,-0.037531834,-1.749281782,-1.926105694,-0.021810037,9
-1.054608275,1.00989584,-2.69389075,-1.367378396,-0.7380307,9
-0.374014708,0.522017799,-1.170875159,-2.781183525,-0.452855446,9
-1.835577199,0.362140181,-2.55020327,-0.804237817,-0.703962779,9
-0.450318383,0.418183955,-0.505169748,-2.891455092,-0.605610285,9
0.567511197,0.52779319,-0.768290361,-3.009611361,-1.511144936,9
-1.805840174,0.102420327,-2.518479161,-0.433778852,-1.131385307,9
1.898615927,0.300047262,-0.062201158,-0.501097833,1.470704047,9
-0.793545198,0.625416011,-2.19859951,-2.852750328,0.969581015,9
-1.034635047,-0.433095529,-1.458134623,-2.805401343,1.322674127,9
-0.551004354,-1.256766293,-0.638573764,-1.595066884,-0.598652663,9
-1.475001013,0.175948482,-2.435586519,-0.501787958,-1.512222035,9
-1.635332688,-0.629989667,-1.792846501,-1.739210294,0.457834955,9
-1.511454249,-0.987991485,-1.837068982,-1.77851083,1.047272501,9
-1.656749253,1.112109563,-2.988443385,-1.247562521,0.201084973,9
0.573540963,-1.795424307,-1.070317509,-1.278058271,1.56131803,9
-1.040559156,0.790887047,-2.70408058,-2.570700878,1.357744835,9
0.010463251,0.949889605,-2.993624489,-1.853047801,-0.895939064,9
-0.593392471,0.251681823,-1.050934253,-2.419454062,-0.751683761,9
-0.649792235,0.319702516,-1.66074503,-1.932977117,-1.10794038,9
2.022570403,0.28416024,-0.123316944,-0.257531374,1.171321349,9
-1.445554211,-1.390371299,-2.712445193,-0.145247304,1.188115776,9
-0.424120824,0.876084076,-2.951045846,-3.031595528,1.511987494,9
-0.944324795,0.003214926,-1.465278016,-1.766901669,-0.997004967,9
0.068124509,0.356711692,-2.110438067,-2.226478543,-1.357661094,9
-1.003381692,-1.383748456,-1.198679499,-1.843834296,0.578923787,9
0.563025636,-0.442013463,-2.818709145,-3.079995816,-0.879089778,9
-0.592323416,0.489127014,-1.732327949,-2.176766714,-0.796394937,9
0.861714284,-1.805751094,-0.68647364,-1.345927264,1.070397365,9
-0.33612017,-1.597716514,-0.628436888,-1.610849227,-0.119331773,9
-0.987874947,-1.56525729,-1.280777341,-0.979880549,-0.549743594,9
-1.72790123,-1.075409843,-2.095588936,-1.303832218,0.891319535,9
0.207082215,0.670843893,-2.435536672,-3.115311971,0.398417693,9
-0.702525935,-2.103512504,-1.6450908,-0.016034274,-0.642995213,9
-0.184445025,-2.011186657,-1.122264685,-0.363992855,-0.839406179,9
-1.730837055,-0.131190036,-2.032179633,-1.662384135,0.223173305,9
-0.599711024,-0.647086542,-0.704202949,-1.62504845,-1.221950471,9
0.300889094,-1.663787693,-0.300825969,-1.56464451,-0.068698071,9
-0.688787776,-1.196613781,-0.99020915,-1.031934952,-1.193147583,9
-0.658156364,-0.333078871,-0.126646386,-2.807266475,-0.094655478,9
-0.200994891,0.414469342,-1.093009301,-2.509992483,-1.086561823,9
-0.141561814,0.639203301,-1.349135123,-2.971506341,-0.295201228,9
1.982833507,-0.152954747,-0.29482698,-0.422684966,1.330558233,9
-1.393149668,0.457551422,-2.353112004,-2.292327033,1.00246659,9
1.581639515,-1.460816921,-0.666557446,-0.711491641,0.990665432,9
-0.057434882,0.652350993,-1.254860557,-3.025476619,-0.372117965,9
1.357654135,-1.685541492,-0.740173089,-0.788464121,0.923197166,9
0.803726137,-1.55681311,-0.181743792,-1.822781823,0.725120498,9
-1.299146478,-1.004823314,-1.482703435,-1.056451512,-0.809514364,9
-1.423446058,0.881451819,-3.108991389,-0.090815253,-1.552789297,9
-1.348502163,-0.233847282,-1.661455876,-2.344548101,0.731882163,9
-1.746020947,0.863390352,-2.89784016,-0.697287132,-0.674158451,9
0.047306857,0.918789281,-2.758970649,-2.756826066,0.371157431,9
-0.721252868,0.780750221,-2.53013924,-2.842915675,1.171638224,9
-0.087872192,-1.382121064,-0.403531823,-1.319078854,-0.898395741,9
1.2431031,-1.574563206,-0.51404512,-1.302827624,1.126241236,9
-0.098045851,1.271483182,-3.133761402,-1.869608151,-0.394648361,9
-0.326302325,-1.490037071,-0.614023982,-1.362090461,-0.646010703,9
-0.371638354,1.070038965,-2.725733432,-2.540259394,0.487218851,9
-1.162847817,-1.394803225,-1.759156109,-1.693783259,1.39499536,9
0.813091319,-1.537759083,-0.046696537,-1.604401706,0.118588855,9
-0.412858932,0.796662519,-2.594172689,-1.671322597,-1.156516359,9
-2.146179164,0.179405767,-2.885208469,-0.095416973,-0.758497898,9
-1.540718768,0.922077416,-2.893636356,-1.790115464,0.935791064,9
-1.26793628,-0.561536083,-1.54236477,-1.209967729,-1.010439042,9
-0.863595466,1.353666706,-3.099113592,-1.127156124,-0.78933149,9
0.12441249,0.611246519,-0.445056727,-2.850373008,-1.412230418,9
-1.084489223,-1.450368611,-1.320788949,-1.690348234,0.571281373,9
-0.735650245,0.1121226,-0.8698217,-2.580156768,-0.382859408,9
0.333181563,-1.905714611,-1.733622649,-0.234388968,1.349971298,9
-1.783418283,0.368403075,-2.550386543,-0.747100349,-0.843322403,9
1.012181687,-1.346955019,-0.265114861,-1.971881497,1.422559034,9
-0.827337143,-0.458590277,-0.749629675,-2.125709188,-0.584624188,9
-0.727320887,-0.026978001,-0.548351855,-2.996296829,0.219216258,9
-1.976264672,-1.193852732,-2.608155214,-0.194466297,0.360944417,9
-1.808516737,-1.055550897,-2.511743744,-0.843101317,1.142539524,9
0.367187394,-1.729261824,-0.465472583,-1.798080164,0.722853768,9
-1.340835304,-1.880260592,-2.000571491,-0.275174981,-0.032832907,9
-1.258419534,0.026499715,-1.669703136,-2.400032972,0.515474875,9
-0.502008842,1.146467554,-2.99873174,-1.342604712,-1.050939769,9
-0.680328492,0.53299597,-1.676611187,-2.811052294,0.320268871,9
-0.396064108,-1.162060763,-0.315275874,-2.311297536,0.234560745,9
-0.669344752,-0.537513579,-0.923766013,-1.513392356,-1.361326436,9
-2.156952606,0.038320482,-2.717287586,-0.999446736,0.531220152,9
-1.909667779,-1.33418262,-2.475434504,-0.131944829,0.076417882,9
-1.678392271,0.188548319,-2.516751981,-0.451415731,-1.287535017,9
-0.796843267,0.85248655,-2.285955865,-2.229658343,-0.048495064,9
-1.375245893,-1.19321165,-2.073383059,-1.563787677,1.562122655,9
-1.929698014,0.306256105,-3.055308465,-1.244939141,1.388061709,9
-1.893999194,0.451924568,-2.565031943,-1.262385791,0.06641177,9
-1.775815773,-1.312072237,-2.348688328,-0.70385994,0.775839578,9
-0.671618496,-1.649166616,-2.439336352,-0.062601809,1.496406828,9
-0.96145851,-2.083374325,-2.095258674,-0.102464061,0.423480036,9
-0.251679536,0.707218273,-1.904820423,-2.691294022,-0.223910572,9
1.684176089,0.405462409,-0.261025881,-0.069907983,1.567306131,9
1.77625437,0.629468522,-0.095774694,-0.063449907,1.34470309,9
-1.570320755,0.784596955,-2.5839646,-1.44613705,-0.115498599,9
2.111166421,-0.176998576,-0.372186384,-0.087552297,0.941458736,9
1.491687671,-1.467465818,-0.505931323,-1.051018124,1.034046102,9
0.517854805,-1.832111723,-1.069203024,-1.29676934,1.502955454,9
-0.880618379,-0.721968119,-0.787782356,-2.494820476,0.397438425,9
0.10288073,-1.101590784,-0.311106802,-2.86770984,1.539523104,9
-0.506543226,0.348079131,-0.956471973,-2.607494547,-0.656906085,9
-0.844379101,0.498822023,-2.126026213,-1.58852183,-1.138374783,9
-1.902693539,0.317392111,-2.600340261,-1.529468761,0.732972987,9
-1.749699106,1.149427955,-3.101709277,-0.866374063,-0.143659743,9
-1.934700848,-0.676463896,-2.192044806,-1.256940909,0.528063309,9
-1.958641496,0.437006473,-2.672422595,-1.32359671,0.456216292,9
-2.096767893,-0.039089748,-2.726513552,-1.137418045,0.860062641,9
-1.416925021,0.859839323,-2.696493876,-1.050441305,-0.793135209,9
-1.999025638,-1.030759791,-2.319260382,-0.41932399,-0.200933772,9
0.52356281,-0.331039913,-2.506291387,-2.867536294,-1.302386171,9
1.43958581,-1.653723975,-0.381315095,-0.705886008,-0.038426906,9
-0.816796714,-1.167277841,-0.938588958,-1.398846392,-0.753911759,9
-0.349925367,0.122527531,-0.400094344,-2.344788953,-1.307257873,9
-2.063142114,-0.381371308,-2.367565887,-1.098266044,0.325198865,9
-0.726067028,0.07064403,-0.780725452,-2.582599509,-0.412654935,9
-1.085839136,1.184791186,-3.091410251,-2.116954709,1.185513393,9
0.571048768,-2.130305801,-0.912621738,-0.389655071,-0.388157585,9
-0.810181734,-1.795047824,-1.899568358,-1.01951181,1.430451556,9
0.262620768,-2.059449451,-1.172089831,-1.080507248,1.077498571,9
-0.075410156,0.642045633,-0.180686078,-2.897297295,-1.325596336,9
1.264662587,-1.55928222,-0.553132525,-1.257399946,1.18396637,9
-0.460014884,1.079715681,-2.905824179,-2.665913443,1.006975323,9
-1.043640752,-1.308137,-1.489492119,-0.48004854,-1.286671526,9
0.307776756,-2.191365343,-0.995234539,-0.700699617,0.049360494,9
-1.486320313,-1.432457202,-1.766362387,-1.212699437,0.469389785,9
0.424242839,0.402608157,-2.464929263,-2.702325791,-0.693233765,9
-0.803435696,0.207823193,-1.235956096,-2.914143806,0.452511535,9
-1.161872553,-1.53221114,-1.697145031,-0.182660374,-1.137018882,9
0.10544654,-2.113458915,-1.131277246,-0.146083506,-0.808811765,9
1.915339152,-0.922319551,-0.060297568,-1.071356993,0.777127899,9
